left_candidate_row,right_candidate_row,tanimoto
18,35,0.5592105263157895
18,36,0.5576923076923077
18,37,0.4967741935483871
18,38,0.4146341463414634
18,39,0.515527950310559
18,40,0.5757575757575758
18,41,0.29545454545454547
18,42,0.5064102564102564
18,43,0.5740740740740741
18,44,0.5740740740740741
18,45,0.30864197530864196
18,46,0.4235294117647059
18,47,0.5705521472392638
18,48,0.5180722891566265
18,49,0.5337423312883436
18,50,0.4437869822485207
18,51,0.27607361963190186
18,52,0.29411764705882354
18,53,0.26732673267326734
18,54,0.5657142857142857
18,55,0.3081081081081081
18,56,0.3416149068322981
18,57,0.5375
18,58,0.2336448598130841
18,59,0.5454545454545454
18,60,0.3898305084745763
18,61,0.3502824858757062
18,62,0.44242424242424244
18,63,0.4382716049382716
18,64,0.4240506329113924
18,65,0.43125
18,66,0.32919254658385094
18,67,0.30412371134020616
18,68,0.3806818181818182
18,69,0.6242424242424243
18,70,0.291866028708134
18,71,0.36645962732919257
18,72,0.4034090909090909
18,73,0.4591194968553459
19,20,0.4074074074074074
19,21,0.5943396226415094
19,22,0.16230366492146597
19,23,0.3333333333333333
19,24,0.696078431372549
19,25,0.14534883720930233
19,26,0.13829787234042554
19,27,0.3254437869822485
19,28,0.16766467065868262
19,29,0.16766467065868262
19,30,0.43410852713178294
19,31,0.1358695652173913
19,32,0.48322147651006714
19,33,0.38620689655172413
19,34,0.1518987341772152
19,35,0.45714285714285713
19,36,0.32075471698113206
19,37,0.27564102564102566
19,38,0.7008547008547008
19,39,0.34394904458598724
19,40,0.31976744186046513
19,41,0.13372093023255813
19,42,0.4225352112676056
19,43,0.39622641509433965
19,44,0.39622641509433965
19,45,0.366412213740458
19,46,0.5144927536231884
19,47,0.39375
19,48,0.36024844720496896
19,49,0.5174825174825175
19,50,0.5864661654135338
19,51,0.6990291262135923
19,52,0.14835164835164835
19,53,0.12626262626262627
19,54,0.4011627906976744
19,55,0.16759776536312848
19,56,0.7941176470588235
19,57,0.40131578947368424
19,58,0.14925373134328357
19,59,0.4230769230769231
19,60,0.5434782608695652
19,61,0.36423841059602646
19,62,0.4748201438848921
19,63,0.7094017094017094
19,64,0.6695652173913044
19,65,0.6610169491525424
19,66,0.5603448275862069
19,67,0.17647058823529413
19,68,0.5
19,69,0.42424242424242425
19,70,0.15048543689320387
19,71,0.7314814814814815
19,72,0.5970149253731343
19,73,0.5075757575757576
20,21,0.34868421052631576
20,22,0.2835820895522388
20,23,0.28078817733990147
20,24,0.3841059602649007
20,25,0.266304347826087
20,26,0.32275132275132273
20,27,0.7105263157894737
20,28,0.2222222222222222
20,29,0.2222222222222222
20,30,0.5034013605442177
20,31,0.2962962962962963
20,32,0.5766871165644172
20,33,0.5192307692307693
20,34,0.2247191011235955
20,35,0.5894039735099338
20,36,0.5185185185185185
20,37,0.4506172839506173
20,38,0.4779874213836478
20,39,0.5833333333333334
20,40,0.6751592356687898
20,41,0.26229508196721313
20,42,0.5159235668789809
20,43,0.5542168674698795
20,44,0.5542168674698795
20,45,0.4429530201342282
20,46,0.49390243902439024
20,47,0.6086956521739131
20,48,0.5838509316770186
20,49,0.4375
20,50,0.5632911392405063
20,51,0.36129032258064514
20,52,0.25
20,53,0.3147208121827411
20,54,0.6686746987951807
20,55,0.2694300518134715
20,56,0.36875
20,57,0.5961538461538461
20,58,0.27751196172248804
20,59,0.6226415094339622
20,60,0.5182926829268293
20,61,0.5816993464052288
20,62,0.4260355029585799
20,63,0.41317365269461076
20,64,0.4161490683229814
20,65,0.38095238095238093
20,66,0.37341772151898733
20,67,0.26732673267326734
20,68,0.4470588235294118
20,69,0.6325301204819277
20,70,0.3188405797101449
20,71,0.38509316770186336
20,72,0.5151515151515151
20,73,0.41566265060240964
21,22,0.15028901734104047
21,23,0.2641509433962264
21,24,0.7241379310344828
21,25,0.14473684210526316
21,26,0.1437125748502994
21,27,0.3223684210526316
21,28,0.10967741935483871
21,29,0.10967741935483871
21,30,0.35
21,31,0.15527950310559005
21,32,0.33783783783783783
21,33,0.4126984126984127
21,34,0.15217391304347827
21,35,0.49586776859504134
21,36,0.3262411347517731
21,37,0.3333333333333333
21,38,0.5172413793103449
21,39,0.3722627737226277
21,40,0.3509933774834437
21,41,0.14666666666666667
21,42,0.3769230769230769
21,43,0.41134751773049644
21,44,0.41134751773049644
21,45,0.39285714285714285
21,46,0.37777777777777777
21,47,0.3422818791946309
21,48,0.4306569343065693
21,49,0.39568345323741005
21,50,0.42424242424242425
21,51,0.6344086021505376
21,52,0.15527950310559005
21,53,0.14942528735632185
21,54,0.345679012345679
21,55,0.15527950310559005
21,56,0.5533980582524272
21,57,0.417910447761194
21,58,0.1366120218579235
21,59,0.45255474452554745
21,60,0.46153846153846156
21,61,0.4878048780487805
21,62,0.4108527131782946
21,63,0.5391304347826087
21,64,0.49557522123893805
21,65,0.6018518518518519
21,66,0.6122448979591837
21,67,0.1588235294117647
21,68,0.4166666666666667
21,69,0.36774193548387096
21,70,0.13829787234042554
21,71,0.6078431372549019
21,72,0.46923076923076923
21,73,0.5172413793103449
22,23,0.22705314009661837
22,24,0.1340782122905028
22,25,0.7596899224806202
22,26,0.6266666666666667
22,27,0.30927835051546393
22,28,0.43312101910828027
22,29,0.43312101910828027
22,30,0.29518072289156627
22,31,0.5933333333333334
22,32,0.28061224489795916
22,33,0.2833333333333333
22,34,0.5142857142857142
22,35,0.30726256983240224
22,36,0.30434782608695654
22,37,0.28651685393258425
22,38,0.21808510638297873
22,39,0.2751322751322751
22,40,0.30456852791878175
22,41,0.5957446808510638
22,42,0.24731182795698925
22,43,0.29896907216494845
22,44,0.29896907216494845
22,45,0.23668639053254437
22,46,0.2513089005235602
22,47,0.30412371134020616
22,48,0.34594594594594597
22,49,0.2864583333333333
22,50,0.2422680412371134
22,51,0.13259668508287292
22,52,0.7318840579710145
22,53,0.6428571428571429
22,54,0.3284313725490196
22,55,0.7703703703703704
22,56,0.14516129032258066
22,57,0.2789473684210526
22,58,0.6624203821656051
22,59,0.27918781725888325
22,60,0.233502538071066
22,61,0.22279792746113988
22,62,0.23036649214659685
22,63,0.20418848167539266
22,64,0.1935483870967742
22,65,0.17708333333333334
22,66,0.17222222222222222
22,67,0.7361111111111112
22,68,0.22448979591836735
22,69,0.325
22,70,0.7225806451612903
22,71,0.16666666666666666
22,72,0.22613065326633167
22,73,0.2722222222222222
23,24,0.3141025641025641
23,25,0.18041237113402062
23,26,0.17703349282296652
23,27,0.29949238578680204
23,28,0.19473684210526315
23,29,0.19473684210526315
23,30,0.2543352601156069
23,31,0.18137254901960784
23,32,0.3602150537634409
23,33,0.273224043715847
23,34,0.17582417582417584
23,35,0.2756756756756757
23,36,0.2538860103626943
23,37,0.21578947368421053
23,38,0.4
23,39,0.22727272727272727
23,40,0.27586206896551724
23,41,0.17616580310880828
23,42,0.2648648648648649
23,43,0.2512315270935961
23,44,0.2512315270935961
23,45,0.34394904458598724
23,46,0.4431137724550898
23,47,0.2814070351758794
23,48,0.31413612565445026
23,49,0.3387096774193548
23,50,0.42105263157894735
23,51,0.29375
23,52,0.18719211822660098
23,53,0.2028301886792453
23,54,0.28773584905660377
23,55,0.2233502538071066
23,56,0.29518072289156627
23,57,0.25
23,58,0.22325581395348837
23,59,0.2512315270935961
23,60,0.42441860465116277
23,61,0.2727272727272727
23,62,0.29508196721311475
23,63,0.38922155688622756
23,64,0.391304347826087
23,65,0.35714285714285715
23,66,0.33962264150943394
23,67,0.21739130434782608
23,68,0.3988439306358382
23,69,0.3088235294117647
23,70,0.21171171171171171
23,71,0.35185185185185186
23,72,0.43023255813953487
23,73,0.3275862068965517
24,25,0.14838709677419354
24,26,0.13372093023255813
24,27,0.2893081761006289
24,28,0.1503267973856209
24,29,0.1503267973856209
24,30,0.328
24,31,0.14457831325301204
24,32,0.3835616438356164
24,33,0.3284671532846715
24,34,0.13194444444444445
24,35,0.49193548387096775
24,36,0.29931972789115646
24,37,0.25874125874125875
24,38,0.6822429906542056
24,39,0.3617021276595745
24,40,0.27607361963190186
24,41,0.14285714285714285
24,42,0.35555555555555557
24,43,0.3443708609271523
24,44,0.3443708609271523
24,45,0.3559322033898305
24,46,0.4393939393939394
24,47,0.34210526315789475
24,48,0.35135135135135137
24,49,0.4244604316546763
24,50,0.5
24,51,0.7931034482758621
24,52,0.14457831325301204
24,53,0.13333333333333333
24,54,0.29069767441860467
24,55,0.14457831325301204
24,56,0.64
24,57,0.4264705882352941
24,58,0.1276595744680851
24,59,0.460431654676259
24,60,0.4696969696969697
24,61,0.4166666666666667
24,62,0.5121951219512195
24,63,0.6160714285714286
24,64,0.616822429906542
24,65,0.6698113207547169
24,66,0.6875
24,67,0.14857142857142858
24,68,0.4148148148148148
24,69,0.3333333333333333
24,70,0.12371134020618557
24,71,0.6633663366336634
24,72,0.5116279069767442
24,73,0.5384615384615384
25,26,0.5642857142857143
25,27,0.26519337016574585
25,28,0.4492753623188406
25,29,0.4492753623188406
25,30,0.3103448275862069
25,31,0.6850393700787402
25,32,0.25555555555555554
25,33,0.2716049382716049
25,34,0.496
25,35,0.33974358974358976
25,36,0.29518072289156627
25,37,0.3076923076923077
25,38,0.21428571428571427
25,39,0.3170731707317073
25,40,0.2608695652173913
25,41,0.7241379310344828
25,42,0.2545454545454545
25,43,0.2897727272727273
25,44,0.2897727272727273
25,45,0.1870967741935484
25,46,0.20903954802259886
25,47,0.3028571428571429
25,48,0.3254437869822485
25,49,0.27586206896551724
25,50,0.21348314606741572
25,51,0.1464968152866242
25,52,0.8608695652173913
25,53,0.5724137931034483
25,54,0.2879581151832461
25,55,0.7833333333333333
25,56,0.12574850299401197
25,57,0.3132530120481928
25,58,0.5225806451612903
25,59,0.31213872832369943
25,60,0.18478260869565216
25,61,0.192090395480226
25,62,0.25748502994011974
25,63,0.19186046511627908
25,64,0.18674698795180722
25,65,0.1893491124260355
25,66,0.18471337579617833
25,67,0.7441860465116279
25,68,0.17486338797814208
25,69,0.2903225806451613
25,70,0.5816993464052288
25,71,0.14285714285714285
25,72,0.1774193548387097
25,73,0.2911392405063291
26,27,0.36666666666666664
26,28,0.41830065359477125
26,29,0.41830065359477125
26,30,0.23214285714285715
26,31,0.6618705035971223
26,32,0.233502538071066
26,33,0.29651162790697677
26,34,0.5572519083969466
26,35,0.2840909090909091
26,36,0.3333333333333333
26,37,0.3475609756097561
26,38,0.1631578947368421
26,39,0.3016759776536313
26,40,0.3532608695652174
26,41,0.55
26,42,0.25842696629213485
26,43,0.3118279569892473
26,44,0.3118279569892473
26,45,0.21084337349397592
26,46,0.2094240837696335
26,47,0.3172043010752688
26,48,0.3027027027027027
26,49,0.23195876288659795
26,50,0.18877551020408162
26,51,0.13218390804597702
26,52,0.5714285714285714
26,53,0.8014705882352942
26,54,0.34183673469387754
26,55,0.54
26,56,0.12637362637362637
26,57,0.327683615819209
26,58,0.6217948717948718
26,59,0.3118279569892473
26,60,0.18090452261306533
26,61,0.288135593220339
26,62,0.20105820105820105
26,63,0.15025906735751296
26,64,0.15053763440860216
26,65,0.14736842105263157
26,66,0.18023255813953487
26,67,0.5816993464052288
26,68,0.17766497461928935
26,69,0.285
26,70,0.7619047619047619
26,71,0.14207650273224043
26,72,0.20408163265306123
26,73,0.2346368715083799
27,28,0.24043715846994534
27,29,0.24043715846994534
27,30,0.4090909090909091
27,31,0.3241758241758242
27,32,0.5059523809523809
27,33,0.6068965517241379
27,34,0.27380952380952384
27,35,0.5629139072847682
27,36,0.6805555555555556
27,37,0.6041666666666666
27,38,0.4
27,39,0.6418918918918919
27,40,0.7986111111111112
27,41,0.2681564245810056
27,42,0.5294117647058824
27,43,0.6075949367088608
27,44,0.6075949367088608
27,45,0.5071428571428571
27,46,0.4876543209876543
27,47,0.6558441558441559
27,48,0.6733333333333333
27,49,0.5276073619631901
27,50,0.5
27,51,0.2857142857142857
27,52,0.26842105263157895
27,53,0.3492063492063492
27,54,0.6956521739130435
27,55,0.2887700534759358
27,56,0.3271604938271605
27,57,0.6118421052631579
27,58,0.2955665024630542
27,59,0.5974842767295597
27,60,0.5030674846625767
27,61,0.5973154362416108
27,62,0.46296296296296297
27,63,0.38922155688622756
27,64,0.391304347826087
27,65,0.35714285714285715
27,66,0.35668789808917195
27,67,0.27918781725888325
27,68,0.4491017964071856
27,69,0.6583850931677019
27,70,0.35858585858585856
27,71,0.3860759493670886
27,72,0.5185185185185185
27,73,0.4528301886792453
28,29,1.0
28,30,0.26174496644295303
28,31,0.4228187919463087
28,32,0.28
28,33,0.25153374233128833
28,34,0.5677966101694916
28,35,0.20348837209302326
28,36,0.23837209302325582
28,37,0.21686746987951808
28,38,0.20958083832335328
28,39,0.20903954802259886
28,40,0.22994652406417113
28,41,0.4666666666666667
28,42,0.1781609195402299
28,43,0.22282608695652173
28,44,0.22282608695652173
28,45,0.19736842105263158
28,46,0.21839080459770116
28,47,0.22826086956521738
28,48,0.1935483870967742
28,49,0.27167630057803466
28,50,0.2159090909090909
28,51,0.14838709677419354
28,52,0.4421768707482993
28,53,0.4394904458598726
28,54,0.21393034825870647
28,55,0.49295774647887325
28,56,0.16981132075471697
28,57,0.20670391061452514
28,58,0.5194805194805194
28,59,0.19680851063829788
28,60,0.19337016574585636
28,61,0.1358695652173913
28,62,0.2235294117647059
28,63,0.1871345029239766
28,64,0.19631901840490798
28,65,0.1569767441860465
28,66,0.20261437908496732
28,67,0.5594405594405595
28,68,0.18994413407821228
28,69,0.20812182741116753
28,70,0.45454545454545453
28,71,0.1728395061728395
28,72,0.2122905027932961
28,73,0.2625
29,30,0.26174496644295303
29,31,0.4228187919463087
29,32,0.28
29,33,0.25153374233128833
29,34,0.5677966101694916
29,35,0.20348837209302326
29,36,0.23837209302325582
29,37,0.21686746987951808
29,38,0.20958083832335328
29,39,0.20903954802259886
29,40,0.22994652406417113
29,41,0.4666666666666667
29,42,0.1781609195402299
29,43,0.22282608695652173
29,44,0.22282608695652173
29,45,0.19736842105263158
29,46,0.21839080459770116
29,47,0.22826086956521738
29,48,0.1935483870967742
29,49,0.27167630057803466
29,50,0.2159090909090909
29,51,0.14838709677419354
29,52,0.4421768707482993
29,53,0.4394904458598726
29,54,0.21393034825870647
29,55,0.49295774647887325
29,56,0.16981132075471697
29,57,0.20670391061452514
29,58,0.5194805194805194
29,59,0.19680851063829788
29,60,0.19337016574585636
29,61,0.1358695652173913
29,62,0.2235294117647059
29,63,0.1871345029239766
29,64,0.19631901840490798
29,65,0.1569767441860465
29,66,0.20261437908496732
29,67,0.5594405594405595
29,68,0.18994413407821228
29,69,0.20812182741116753
29,70,0.45454545454545453
29,71,0.1728395061728395
29,72,0.2122905027932961
29,73,0.2625
30,31,0.2948717948717949
30,32,0.671875
30,33,0.5772357723577236
30,34,0.30597014925373134
30,35,0.6147540983606558
30,36,0.48175182481751827
30,37,0.5
30,38,0.536
30,39,0.48905109489051096
30,40,0.42857142857142855
30,41,0.323943661971831
30,42,0.5354330708661418
30,43,0.5693430656934306
30,44,0.5693430656934306
30,45,0.3870967741935484
30,46,0.4744525547445255
30,47,0.5766423357664233
30,48,0.5142857142857142
30,49,0.5441176470588235
30,50,0.5454545454545454
30,51,0.36585365853658536
30,52,0.2948717948717949
30,53,0.2631578947368421
30,54,0.5096774193548387
30,55,0.32894736842105265
30,56,0.4666666666666667
30,57,0.5036496350364964
30,58,0.2727272727272727
30,59,0.5357142857142857
30,60,0.46099290780141844
30,61,0.2922077922077922
30,62,0.5230769230769231
30,63,0.5564516129032258
30,64,0.48
30,65,0.4881889763779528
30,66,0.4262295081967213
30,67,0.29878048780487804
30,68,0.48175182481751827
30,69,0.5833333333333334
30,70,0.27071823204419887
30,71,0.41732283464566927
30,72,0.45774647887323944
30,73,0.5609756097560976
31,32,0.23958333333333334
31,33,0.345679012345679
31,34,0.5546875
31,35,0.3393939393939394
31,36,0.37575757575757573
31,37,0.3935483870967742
31,38,0.20670391061452514
31,39,0.35714285714285715
31,40,0.31891891891891894
31,41,0.7377049180327869
31,42,0.31137724550898205
31,43,0.3657142857142857
31,44,0.3657142857142857
31,45,0.18072289156626506
31,46,0.20212765957446807
31,47,0.37142857142857144
31,48,0.31843575418994413
31,49,0.2648648648648649
31,50,0.193717277486911
31,51,0.14285714285714285
31,52,0.751937984496124
31,53,0.7910447761194029
31,54,0.33678756476683935
31,55,0.7121212121212122
31,56,0.13636363636363635
31,57,0.36904761904761907
31,58,0.6533333333333333
31,59,0.3657142857142857
31,60,0.18556701030927836
31,61,0.2598870056497175
31,62,0.24719101123595505
31,63,0.19230769230769232
31,64,0.1807909604519774
31,65,0.18994413407821228
31,66,0.1927710843373494
31,67,0.6928571428571428
31,68,0.18229166666666666
31,69,0.2923076923076923
31,70,0.7278911564625851
31,71,0.15254237288135594
31,72,0.17857142857142858
31,73,0.2857142857142857
32,33,0.4838709677419355
32,34,0.2485207100591716
32,35,0.5533333333333333
32,36,0.4311377245508982
32,37,0.4430379746835443
32,38,0.5724137931034483
32,39,0.437125748502994
32,40,0.5058823529411764
32,41,0.2655367231638418
32,42,0.4713375796178344
32,43,0.5304878048780488
32,44,0.5212121212121212
32,45,0.5294117647058824
32,46,0.6527777777777778
32,47,0.4911242603550296
32,48,0.5796178343949044
32,49,0.5375
32,50,0.7910447761194029
32,51,0.43661971830985913
32,52,0.24607329842931938
32,53,0.26
32,54,0.6167664670658682
32,55,0.2727272727272727
32,56,0.5142857142857142
32,57,0.4666666666666667
32,58,0.2682926829268293
32,59,0.48520710059171596
32,60,0.704225352112676
32,61,0.4329268292682927
32,62,0.56
32,63,0.5902777777777778
32,64,0.5347222222222222
32,65,0.5202702702702703
32,66,0.5
32,67,0.25757575757575757
32,68,0.6950354609929078
32,69,0.7032258064516129
32,70,0.26666666666666666
32,71,0.44
32,72,0.6308724832214765
32,73,0.5833333333333334
33,34,0.2905405405405405
33,35,0.5895522388059702
33,36,0.6976744186046512
33,37,0.664
33,38,0.49640287769784175
33,39,0.6058394160583942
33,40,0.6503496503496503
33,41,0.275
33,42,0.5746268656716418
33,43,0.6861313868613139
33,44,0.6985294117647058
33,45,0.35251798561151076
33,46,0.4342105263157895
33,47,0.6223776223776224
33,48,0.5405405405405406
33,49,0.5694444444444444
33,50,0.4473684210526316
33,51,0.3237410071942446
33,52,0.27485380116959063
33,53,0.3181818181818182
33,54,0.6025641025641025
33,55,0.2976190476190476
33,56,0.352112676056338
33,57,0.6691729323308271
33,58,0.3114754098360656
33,59,0.6153846153846154
33,60,0.4605263157894737
33,61,0.3961038961038961
33,62,0.4861111111111111
33,63,0.47183098591549294
33,64,0.5112781954887218
33,65,0.44366197183098594
33,66,0.417910447761194
33,67,0.27932960893854747
33,68,0.4129032258064516
33,69,0.525
33,70,0.3225806451612903
33,71,0.3900709219858156
33,72,0.42038216560509556
33,73,0.5877862595419847
34,35,0.25161290322580643
34,36,0.28205128205128205
34,37,0.26
34,38,0.1962025316455696
34,39,0.22560975609756098
34,40,0.2616279069767442
34,41,0.5416666666666666
34,42,0.2
34,43,0.2619047619047619
34,44,0.2619047619047619
34,45,0.2246376811594203
34,46,0.20606060606060606
34,47,0.2603550295857988
34,48,0.23668639053254437
34,49,0.2777777777777778
34,50,0.1893491124260355
34,51,0.13013698630136986
34,52,0.5075757575757576
34,53,0.5214285714285715
34,54,0.23529411764705882
34,55,0.592
34,56,0.16891891891891891
34,57,0.23030303030303031
34,58,0.5454545454545454
34,59,0.2254335260115607
34,60,0.18023255813953487
34,61,0.15976331360946747
34,62,0.21875
34,63,0.1875
34,64,0.18181818181818182
34,65,0.15527950310559005
34,66,0.1875
34,67,0.5671641791044776
34,68,0.1834319526627219
34,69,0.25
34,70,0.5763888888888888
34,71,0.18
34,72,0.2
34,73,0.26
35,36,0.5971223021582733
35,37,0.5984848484848485
35,38,0.6356589147286822
35,39,0.7022900763358778
35,40,0.5031446540880503
35,41,0.35294117647058826
35,42,0.5507246376811594
35,43,0.6363636363636364
35,44,0.6363636363636364
35,45,0.3546099290780142
35,46,0.4444444444444444
35,47,0.7028985507246377
35,48,0.6739130434782609
35,49,0.6013986013986014
35,50,0.5379310344827586
35,51,0.48412698412698413
35,52,0.3393939393939394
35,53,0.3128491620111732
35,54,0.5911949685534591
35,55,0.3313253012048193
35,56,0.4233576642335766
35,57,0.7578125
35,58,0.23979591836734693
35,59,0.7593984962406015
35,60,0.5
35,61,0.46308724832214765
35,62,0.6439393939393939
35,63,0.5703703703703704
35,64,0.5454545454545454
35,65,0.6
35,66,0.5819672131147541
35,67,0.3181818181818182
35,68,0.432258064516129
35,69,0.6577181208053692
35,70,0.29015544041450775
35,71,0.4632352941176471
35,72,0.477124183006536
35,73,0.6614173228346457
36,37,0.7786885245901639
36,38,0.41830065359477125
36,39,0.7615384615384615
36,40,0.6118421052631579
36,41,0.3148148148148148
36,42,0.6793893129770993
36,43,0.8461538461538461
36,44,0.8604651162790697
36,45,0.3873239436619718
36,46,0.3592814371257485
36,47,0.7463768115942029
36,48,0.5
36,49,0.5878378378378378
36,50,0.3630952380952381
36,51,0.2532467532467532
36,52,0.29714285714285715
36,53,0.3539325842696629
36,54,0.6602564102564102
36,55,0.32748538011695905
36,56,0.34
36,57,0.65
36,58,0.296875
36,59,0.6326530612244898
36,60,0.3668639053254438
36,61,0.5135135135135135
36,62,0.46710526315789475
36,63,0.4064516129032258
36,64,0.40939597315436244
36,65,0.38064516129032255
36,66,0.3724137931034483
36,67,0.3076923076923077
36,68,0.38181818181818183
36,69,0.632258064516129
36,70,0.36363636363636365
36,71,0.3576158940397351
36,72,0.36470588235294116
36,73,0.496551724137931
37,38,0.35526315789473684
37,39,0.703125
37,40,0.6137931034482759
37,41,0.32894736842105265
37,42,0.6854838709677419
37,43,0.7480916030534351
37,44,0.7615384615384615
37,45,0.32857142857142857
37,46,0.35
37,47,0.6666666666666666
37,48,0.5374149659863946
37,49,0.47368421052631576
37,50,0.35403726708074534
37,51,0.28169014084507044
37,52,0.3090909090909091
37,53,0.36904761904761907
37,54,0.6
37,55,0.3090909090909091
37,56,0.3194444444444444
37,57,0.6793893129770993
37,58,0.27956989247311825
37,59,0.6594202898550725
37,60,0.35802469135802467
37,61,0.5
37,62,0.4825174825174825
37,63,0.40816326530612246
37,64,0.363013698630137
37,65,0.4097222222222222
37,66,0.3722627737226277
37,67,0.2897727272727273
37,68,0.391025641025641
37,69,0.5612903225806452
37,70,0.34806629834254144
37,71,0.3287671232876712
37,72,0.3393939393939394
37,73,0.5373134328358209
38,39,0.47297297297297297
38,40,0.35260115606936415
38,41,0.20958083832335328
38,42,0.5144927536231884
38,43,0.4585987261146497
38,44,0.4585987261146497
38,45,0.453125
38,46,0.6363636363636364
38,47,0.5131578947368421
38,48,0.45806451612903226
38,49,0.5886524822695035
38,50,0.7165354330708661
38,51,0.6545454545454545
38,52,0.20670391061452514
38,53,0.19170984455958548
38,54,0.43352601156069365
38,55,0.2342857142857143
38,56,0.6521739130434783
38,57,0.5492957746478874
38,58,0.20202020202020202
38,59,0.5578231292517006
38,60,0.6666666666666666
38,61,0.3741935483870968
38,62,0.6307692307692307
38,63,0.8482142857142857
38,64,0.8425925925925926
38,65,0.75
38,66,0.6785714285714286
38,67,0.22702702702702704
38,68,0.572463768115942
38,69,0.48466257668711654
38,70,0.2019704433497537
38,71,0.6440677966101694
38,72,0.6616541353383458
38,73,0.6349206349206349
39,40,0.5375
39,41,0.32098765432098764
39,42,0.6492537313432836
39,43,0.7214285714285714
39,44,0.7338129496402878
39,45,0.32
39,46,0.3411764705882353
39,47,0.7536231884057971
39,48,0.6081081081081081
39,49,0.6164383561643836
39,50,0.41975308641975306
39,51,0.35664335664335667
39,52,0.29545454545454547
39,53,0.3370165745856354
39,54,0.625
39,55,0.288135593220339
39,56,0.32894736842105265
39,57,0.7313432835820896
39,58,0.2562814070351759
39,59,0.7851851851851852
39,60,0.38922155688622756
39,61,0.5
39,62,0.5886524822695035
39,63,0.4503311258278146
39,64,0.4066666666666667
39,65,0.4726027397260274
39,66,0.4084507042253521
39,67,0.27807486631016043
39,68,0.35502958579881655
39,69,0.5875
39,70,0.31958762886597936
39,71,0.37333333333333335
39,72,0.37058823529411766
39,73,0.5912408759124088
40,41,0.2568306010928962
40,42,0.538961038961039
40,43,0.6369426751592356
40,44,0.6369426751592356
40,45,0.436241610738255
40,46,0.46987951807228917
40,47,0.5925925925925926
40,48,0.6282051282051282
40,49,0.46511627906976744
40,50,0.47305389221556887
40,51,0.2727272727272727
40,52,0.26424870466321243
40,53,0.33678756476683935
40,54,0.6727272727272727
40,55,0.28421052631578947
40,56,0.3212121212121212
40,57,0.569620253164557
40,58,0.28502415458937197
40,59,0.5766871165644172
40,60,0.48502994011976047
40,61,0.5855263157894737
40,62,0.3872832369942196
40,63,0.38235294117647056
40,64,0.3592814371257485
40,65,0.38323353293413176
40,66,0.35
40,67,0.26865671641791045
40,68,0.4583333333333333
40,69,0.6463414634146342
40,70,0.3465346534653465
40,71,0.37888198757763975
40,72,0.48214285714285715
40,73,0.41818181818181815
41,42,0.2732919254658385
41,43,0.3081395348837209
41,44,0.3081395348837209
41,45,0.18181818181818182
41,46,0.20454545454545456
41,47,0.313953488372093
41,48,0.3136094674556213
41,49,0.27167630057803466
41,50,0.2159090909090909
41,51,0.14102564102564102
41,52,0.7666666666666667
41,53,0.674074074074074
41,54,0.28421052631578947
41,55,0.6825396825396826
41,56,0.13414634146341464
41,57,0.3090909090909091
41,58,0.5704697986577181
41,59,0.3081395348837209
41,60,0.18681318681318682
41,61,0.19428571428571428
41,62,0.25301204819277107
41,63,0.19411764705882353
41,64,0.18181818181818182
41,65,0.19161676646706588
41,66,0.19480519480519481
41,67,0.7022900763358778
41,68,0.18333333333333332
41,69,0.3005464480874317
41,70,0.6216216216216216
41,71,0.14457831325301204
41,72,0.17297297297297298
41,73,0.2948717948717949
42,43,0.7058823529411765
42,44,0.7185185185185186
42,45,0.4
42,46,0.4129032258064516
42,47,0.6642857142857143
42,48,0.4585987261146497
42,49,0.4645161290322581
42,50,0.48322147651006714
42,51,0.35036496350364965
42,52,0.24431818181818182
42,53,0.287292817679558
42,54,0.5886075949367089
42,55,0.27325581395348836
42,56,0.4846153846153846
42,57,0.5815602836879432
42,58,0.2422680412371134
42,59,0.6338028169014085
42,60,0.41139240506329117
42,61,0.5319148936170213
42,62,0.46258503401360546
42,63,0.5441176470588235
42,64,0.463768115942029
42,65,0.5147058823529411
42,66,0.4253731343283582
42,67,0.2568306010928962
42,68,0.4473684210526316
42,69,0.5909090909090909
42,70,0.3
42,71,0.4701492537313433
42,72,0.44516129032258067
42,73,0.47183098591549294
43,44,0.984251968503937
43,45,0.3933333333333333
43,46,0.3815028901734104
43,47,0.7569444444444444
43,48,0.5370370370370371
43,49,0.5935483870967742
43,50,0.4431137724550898
43,51,0.33986928104575165
43,52,0.2918918918918919
43,53,0.34574468085106386
43,54,0.7261146496815286
43,55,0.32044198895027626
43,56,0.42
43,57,0.6418918918918919
43,58,0.29207920792079206
43,59,0.6912751677852349
43,60,0.4550898203592814
43,61,0.5629139072847682
43,62,0.4968152866242038
43,63,0.5032679738562091
43,64,0.4230769230769231
43,65,0.45806451612903226
43,66,0.4452054794520548
43,67,0.3020833333333333
43,68,0.48148148148148145
43,69,0.7096774193548387
43,70,0.3553299492385787
43,71,0.4090909090909091
43,72,0.3942857142857143
43,73,0.5472972972972973
44,45,0.3933333333333333
44,46,0.3815028901734104
44,47,0.7569444444444444
44,48,0.5370370370370371
44,49,0.5935483870967742
44,50,0.4431137724550898
44,51,0.33116883116883117
44,52,0.2918918918918919
44,53,0.34574468085106386
44,54,0.7261146496815286
44,55,0.32044198895027626
44,56,0.42
44,57,0.6418918918918919
44,58,0.29207920792079206
44,59,0.6912751677852349
